units=u:percent relative humidity;%RH;;;
Rainforest MiscRF1_LowLndHum - Relative humidity [%]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
247092, 2025/09/09 04:45:01, 0, 136, 100.07386016845703, { }, {alarm,unackedAlarm}
247093, 2025/09/09 05:00:01, 0, 136, 100.09903717041016, { }, {alarm,unackedAlarm}
247094, 2025/09/09 05:15:01, 0, 136, 100.04658508300781, { }, {alarm,unackedAlarm}
247095, 2025/09/09 05:30:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247096, 2025/09/09 05:45:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247097, 2025/09/09 06:00:01, 0, 136, 100.05078125, { }, {alarm,unackedAlarm}
247098, 2025/09/09 06:15:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247099, 2025/09/09 06:30:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247100, 2025/09/09 06:45:01, 0, 136, 100.0759506225586, { }, {alarm,unackedAlarm}
247101, 2025/09/09 07:00:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247102, 2025/09/09 07:15:01, 0, 136, 100.0759506225586, { }, {alarm,unackedAlarm}
247103, 2025/09/09 07:30:01, 0, 136, 100.0528793334961, { }, {alarm,unackedAlarm}
247104, 2025/09/09 07:45:01, 0, 136, 100.12631225585938, { }, {alarm,unackedAlarm}
247105, 2025/09/09 08:00:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247106, 2025/09/09 08:15:01, 0, 136, 100.04658508300781, { }, {alarm,unackedAlarm}
247107, 2025/09/09 08:30:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247108, 2025/09/09 08:45:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247109, 2025/09/09 09:00:01, 0, 136, 100.1200180053711, { }, {alarm,unackedAlarm}
247110, 2025/09/09 09:15:01, 0, 136, 100.06127166748047, { }, {alarm,unackedAlarm}
247111, 2025/09/09 09:30:01, 0, 136, 100.07386016845703, { }, {alarm,unackedAlarm}
247112, 2025/09/09 09:45:01, 0, 136, 100.05078125, { }, {alarm,unackedAlarm}
247113, 2025/09/09 10:00:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247114, 2025/09/09 10:15:01, 0, 136, 100.08644104003906, { }, {alarm,unackedAlarm}
247115, 2025/09/09 10:30:01, 0, 136, 100.03189849853516, { }, {alarm,unackedAlarm}
247116, 2025/09/09 10:45:02, 0, 136, 100.02140808105469, { }, {alarm,unackedAlarm}
247117, 2025/09/09 11:00:01, 0, 136, 100.02770233154297, { }, {alarm,unackedAlarm}
247118, 2025/09/09 11:15:01, 0, 136, 100.01510620117188, { }, {alarm,unackedAlarm}
247119, 2025/09/09 11:30:01, 0, 136, 100.05496978759766, { }, {alarm,unackedAlarm}
247120, 2025/09/09 11:45:01, 0, 136, 100.01510620117188, { }, {alarm,unackedAlarm}
247121, 2025/09/09 12:00:01, 0, 136, 100.0486831665039, { }, {alarm,unackedAlarm}
247122, 2025/09/09 12:15:02, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247123, 2025/09/09 12:30:01, 0, 136, 100.04447937011719, { }, {alarm,unackedAlarm}
247124, 2025/09/09 12:45:01, 0, 136, 100.02980041503906, { }, {alarm,unackedAlarm}
247125, 2025/09/09 13:00:01, 0, 136, 100.02349853515625, { }, {alarm,unackedAlarm}
247126, 2025/09/09 13:15:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247127, 2025/09/09 13:30:01, 0, 136, 100.06336975097656, { }, {alarm,unackedAlarm}
247128, 2025/09/09 13:45:01, 0, 136, 100.00041961669922, { }, {alarm,unackedAlarm}
247129, 2025/09/09 14:00:01, 0, 136, 100.02140808105469, { }, {alarm,unackedAlarm}
247130, 2025/09/09 14:15:01, 0, 136, 100.01091003417969, { }, {alarm,unackedAlarm}
247131, 2025/09/09 14:30:01, 0, 136, 100.05078125, { }, {alarm,unackedAlarm}
247132, 2025/09/09 14:45:02, 0, 136, 100.02980041503906, { }, {alarm,unackedAlarm}
247133, 2025/09/09 15:00:01, 0, 136, 100.02140808105469, { }, {alarm,unackedAlarm}
247134, 2025/09/09 15:15:01, 0, 136, 100.02559661865234, { }, {alarm,unackedAlarm}
247135, 2025/09/09 15:30:01, 0, 136, 100.04238891601562, { }, {alarm,unackedAlarm}
247136, 2025/09/09 15:45:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247137, 2025/09/09 16:00:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247138, 2025/09/09 16:15:01, 0, 136, 100.06336975097656, { }, {alarm,unackedAlarm}
247139, 2025/09/09 16:30:01, 0, 136, 100.05496978759766, { }, {alarm,unackedAlarm}
247140, 2025/09/09 16:45:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247141, 2025/09/09 17:00:01, 0, 136, 100.02770233154297, { }, {alarm,unackedAlarm}
247142, 2025/09/09 17:15:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247143, 2025/09/09 17:30:01, 0, 136, 100.02770233154297, { }, {alarm,unackedAlarm}
247144, 2025/09/09 17:45:01, 0, 136, 100.03398895263672, { }, {alarm,unackedAlarm}
247145, 2025/09/09 18:00:01, 0, 136, 100.00041961669922, { }, {alarm,unackedAlarm}
247146, 2025/09/09 18:15:01, 0, 136, 100.04238891601562, { }, {alarm,unackedAlarm}
247147, 2025/09/09 18:30:01, 0, 136, 100.0193099975586, { }, {alarm,unackedAlarm}
247148, 2025/09/09 18:45:01, 0, 136, 100.04658508300781, { }, {alarm,unackedAlarm}
247149, 2025/09/09 19:00:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247150, 2025/09/09 19:15:01, 0, 136, 100.09903717041016, { }, {alarm,unackedAlarm}
247151, 2025/09/09 19:30:01, 0, 136, 100.04447937011719, { }, {alarm,unackedAlarm}
247152, 2025/09/09 19:45:01, 0, 136, 100.0759506225586, { }, {alarm,unackedAlarm}
247153, 2025/09/09 20:00:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247154, 2025/09/09 20:15:01, 0, 136, 100.08644104003906, { }, {alarm,unackedAlarm}
247155, 2025/09/09 20:30:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247156, 2025/09/09 20:45:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247157, 2025/09/09 21:00:01, 0, 136, 100.05496978759766, { }, {alarm,unackedAlarm}
247158, 2025/09/09 21:15:01, 0, 136, 100.03608703613281, { }, {alarm,unackedAlarm}
247159, 2025/09/09 21:30:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247160, 2025/09/09 21:45:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247161, 2025/09/09 22:00:01, 0, 136, 100.10323333740234, { }, {alarm,unackedAlarm}
247162, 2025/09/09 22:15:01, 0, 136, 100.0843505859375, { }, {alarm,unackedAlarm}
247163, 2025/09/09 22:30:01, 0, 136, 100.11162567138672, { }, {alarm,unackedAlarm}
247164, 2025/09/09 22:45:01, 0, 136, 100.09903717041016, { }, {alarm,unackedAlarm}
247165, 2025/09/09 23:00:01, 0, 136, 100.10113525390625, { }, {alarm,unackedAlarm}
247166, 2025/09/09 23:15:01, 0, 136, 100.10323333740234, { }, {alarm,unackedAlarm}
247167, 2025/09/09 23:30:01, 0, 136, 100.0843505859375, { }, {alarm,unackedAlarm}
247168, 2025/09/09 23:45:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247169, 2025/09/10 00:00:01, 0, 136, 100.10113525390625, { }, {alarm,unackedAlarm}
247170, 2025/09/10 00:15:01, 0, 136, 100.11372375488281, { }, {alarm,unackedAlarm}
247171, 2025/09/10 00:30:01, 0, 136, 100.12211608886719, { }, {alarm,unackedAlarm}
247172, 2025/09/10 00:45:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247173, 2025/09/10 01:00:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247174, 2025/09/10 01:15:01, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247175, 2025/09/10 01:30:01, 0, 136, 100.11372375488281, { }, {alarm,unackedAlarm}
247176, 2025/09/10 01:45:01, 0, 136, 100.12840270996094, { }, {alarm,unackedAlarm}
247301, 2025/09/10 02:00:00, 0, 136, 100.1158218383789, { }, {alarm,unackedAlarm}
247302, 2025/09/10 02:15:02, 0, 136, 100.14938354492188, { }, {alarm,unackedAlarm}
247303, 2025/09/10 02:30:02, 0, 136, 100.107421875, { }, {alarm,unackedAlarm}
247304, 2025/09/10 02:45:01, 0, 136, 100.12211608886719, { }, {alarm,unackedAlarm}
247305, 2025/09/10 03:00:01, 0, 136, 100.10952758789062, { }, {alarm,unackedAlarm}
247306, 2025/09/10 03:15:02, 0, 136, 100.107421875, { }, {alarm,unackedAlarm}
247307, 2025/09/10 03:30:01, 0, 136, 100.16407775878906, { }, {alarm,unackedAlarm}
247308, 2025/09/10 03:45:01, 0, 136, 100.14938354492188, { }, {alarm,unackedAlarm}
247309, 2025/09/10 04:00:01, 0, 136, 100.1388931274414, { }, {alarm,unackedAlarm}
247310, 2025/09/10 04:15:01, 0, 136, 100.13050842285156, { }, {alarm,unackedAlarm}
247311, 2025/09/10 04:30:01, 0, 136, 100.12631225585938, { }, {alarm,unackedAlarm}
247312, 2025/09/10 04:45:01, 0, 136, 100.09903717041016, { }, {alarm,unackedAlarm}
247313, 2025/09/10 05:00:01, 0, 136, 100.10113525390625, { }, {alarm,unackedAlarm}
247314, 2025/09/10 05:15:01, 0, 136, 100.1388931274414, { }, {alarm,unackedAlarm}
247315, 2025/09/10 05:30:01, 0, 136, 100.13470458984375, { }, {alarm,unackedAlarm}
247316, 2025/09/10 05:45:02, 0, 136, 100.11372375488281, { }, {alarm,unackedAlarm}
247317, 2025/09/10 06:00:01, 0, 136, 100.12840270996094, { }, {alarm,unackedAlarm}
247318, 2025/09/10 06:15:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247319, 2025/09/10 06:30:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247320, 2025/09/10 06:45:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247321, 2025/09/10 07:00:01, 0, 136, 100.10533142089844, { }, {alarm,unackedAlarm}
247322, 2025/09/10 07:15:02, 0, 136, 100.11162567138672, { }, {alarm,unackedAlarm}
247323, 2025/09/10 07:30:01, 0, 136, 100.12421417236328, { }, {alarm,unackedAlarm}
247324, 2025/09/10 07:45:01, 0, 136, 100.12211608886719, { }, {alarm,unackedAlarm}
247325, 2025/09/10 08:00:01, 0, 136, 100.02770233154297, { }, {alarm,unackedAlarm}
247326, 2025/09/10 08:15:01, 0, 136, 100.10113525390625, { }, {alarm,unackedAlarm}
247327, 2025/09/10 08:30:01, 0, 136, 100.0843505859375, { }, {alarm,unackedAlarm}
247328, 2025/09/10 08:45:01, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247329, 2025/09/10 09:00:01, 0, 136, 100.03819274902344, { }, {alarm,unackedAlarm}
247330, 2025/09/10 09:15:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247331, 2025/09/10 09:30:02, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247332, 2025/09/10 09:45:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247333, 2025/09/10 10:00:01, 0, 136, 100.03398895263672, { }, {alarm,unackedAlarm}
247334, 2025/09/10 10:15:01, 0, 136, 100.02349853515625, { }, {alarm,unackedAlarm}
247335, 2025/09/10 10:30:01, 0, 136, 100.04238891601562, { }, {alarm,unackedAlarm}
247336, 2025/09/10 10:45:01, 0, 136, 100.03189849853516, { }, {alarm,unackedAlarm}
247337, 2025/09/10 11:00:01, 0, 136, 100.05496978759766, { }, {alarm,unackedAlarm}
247338, 2025/09/10 11:15:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247339, 2025/09/10 11:30:01, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247340, 2025/09/10 11:45:01, 0, 136, 100.01300811767578, { }, {alarm,unackedAlarm}
247341, 2025/09/10 12:00:01, 0, 136, 100.02349853515625, { }, {alarm,unackedAlarm}
247342, 2025/09/10 12:15:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247343, 2025/09/10 12:30:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247344, 2025/09/10 12:45:01, 0, 136, 100.0193099975586, { }, {alarm,unackedAlarm}
247345, 2025/09/10 13:00:01, 0, 136, 100.00881958007812, { }, {alarm,unackedAlarm}
247346, 2025/09/10 13:15:02, 0, 136, 100.03608703613281, { }, {alarm,unackedAlarm}
247347, 2025/09/10 13:30:01, 0, 136, 100.05078125, { }, {alarm,unackedAlarm}
247348, 2025/09/10 13:45:01, 0, 136, 100.04238891601562, { }, {alarm,unackedAlarm}
247349, 2025/09/10 14:00:01, 0, 136, 100.03398895263672, { }, {alarm,unackedAlarm}
247350, 2025/09/10 14:15:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247351, 2025/09/10 14:30:01, 0, 136, 100.04447937011719, { }, {alarm,unackedAlarm}
247352, 2025/09/10 14:45:01, 0, 136, 100.07386016845703, { }, {alarm,unackedAlarm}
247353, 2025/09/10 15:00:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247354, 2025/09/10 15:15:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247355, 2025/09/10 15:30:01, 0, 136, 100.03189849853516, { }, {alarm,unackedAlarm}
247356, 2025/09/10 15:45:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247357, 2025/09/10 16:00:01, 0, 136, 100.0486831665039, { }, {alarm,unackedAlarm}
247358, 2025/09/10 16:15:01, 0, 136, 100.0193099975586, { }, {alarm,unackedAlarm}
247359, 2025/09/10 16:30:02, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247360, 2025/09/10 16:45:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247361, 2025/09/10 17:00:01, 0, 136, 100.0193099975586, { }, {alarm,unackedAlarm}
247362, 2025/09/10 17:15:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247363, 2025/09/10 17:30:01, 0, 136, 100.04238891601562, { }, {alarm,unackedAlarm}
247364, 2025/09/10 17:45:01, 0, 136, 100.05496978759766, { }, {alarm,unackedAlarm}
247365, 2025/09/10 18:00:01, 0, 136, 100.04447937011719, { }, {alarm,unackedAlarm}
247366, 2025/09/10 18:15:02, 0, 136, 100.08644104003906, { }, {alarm,unackedAlarm}
247367, 2025/09/10 18:30:01, 0, 136, 100.05496978759766, { }, {alarm,unackedAlarm}
247368, 2025/09/10 18:45:02, 0, 136, 100.09693145751953, { }, {alarm,unackedAlarm}
247369, 2025/09/10 19:00:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247370, 2025/09/10 19:15:01, 0, 136, 100.06127166748047, { }, {alarm,unackedAlarm}
247371, 2025/09/10 19:30:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247372, 2025/09/10 19:45:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247373, 2025/09/10 20:00:01, 0, 136, 100.0843505859375, { }, {alarm,unackedAlarm}
247374, 2025/09/10 20:15:01, 0, 136, 100.07386016845703, { }, {alarm,unackedAlarm}
247375, 2025/09/10 20:30:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247376, 2025/09/10 20:45:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247377, 2025/09/10 21:00:01, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247378, 2025/09/10 21:15:01, 0, 136, 100.09484100341797, { }, {alarm,unackedAlarm}
247379, 2025/09/10 21:30:01, 0, 136, 100.10323333740234, { }, {alarm,unackedAlarm}
247380, 2025/09/10 21:45:01, 0, 136, 100.107421875, { }, {alarm,unackedAlarm}
247381, 2025/09/10 22:00:01, 0, 136, 100.0486831665039, { }, {alarm,unackedAlarm}
247382, 2025/09/10 22:15:01, 0, 136, 100.08644104003906, { }, {alarm,unackedAlarm}
247383, 2025/09/10 22:30:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247384, 2025/09/10 22:45:01, 0, 136, 100.09484100341797, { }, {alarm,unackedAlarm}
247385, 2025/09/10 23:00:01, 0, 136, 100.11791229248047, { }, {alarm,unackedAlarm}
247386, 2025/09/10 23:15:01, 0, 136, 100.06127166748047, { }, {alarm,unackedAlarm}
247387, 2025/09/10 23:30:01, 0, 136, 100.10952758789062, { }, {alarm,unackedAlarm}
247388, 2025/09/10 23:45:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247389, 2025/09/11 00:00:01, 0, 136, 100.08854675292969, { }, {alarm,unackedAlarm}
247390, 2025/09/11 00:15:01, 0, 136, 100.10323333740234, { }, {alarm,unackedAlarm}
247391, 2025/09/11 00:30:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247392, 2025/09/11 00:45:01, 0, 136, 100.12421417236328, { }, {alarm,unackedAlarm}
247393, 2025/09/11 01:00:01, 0, 136, 100.0759506225586, { }, {alarm,unackedAlarm}
247394, 2025/09/11 01:15:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247395, 2025/09/11 01:30:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247396, 2025/09/11 01:45:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247397, 2025/09/11 02:00:00, 0, 136, 100.10533142089844, { }, {alarm,unackedAlarm}
247521, 2025/09/11 02:15:02, 0, 136, 100.03819274902344, { }, {alarm,unackedAlarm}
247522, 2025/09/11 02:30:01, 0, 136, 100.0759506225586, { }, {alarm,unackedAlarm}
247523, 2025/09/11 02:45:01, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247524, 2025/09/11 03:00:01, 0, 136, 100.10952758789062, { }, {alarm,unackedAlarm}
247525, 2025/09/11 03:15:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247526, 2025/09/11 03:30:01, 0, 136, 100.06756591796875, { }, {alarm,unackedAlarm}
247527, 2025/09/11 03:45:01, 0, 136, 100.11162567138672, { }, {alarm,unackedAlarm}
247528, 2025/09/11 04:00:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247529, 2025/09/11 04:15:01, 0, 136, 100.0759506225586, { }, {alarm,unackedAlarm}
247530, 2025/09/11 04:30:01, 0, 136, 100.107421875, { }, {alarm,unackedAlarm}
247531, 2025/09/11 04:45:02, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247532, 2025/09/11 05:00:02, 0, 136, 100.11372375488281, { }, {alarm,unackedAlarm}
247533, 2025/09/11 05:15:01, 0, 136, 100.04447937011719, { }, {alarm,unackedAlarm}
247534, 2025/09/11 05:30:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247535, 2025/09/11 05:45:01, 0, 136, 100.1158218383789, { }, {alarm,unackedAlarm}
247536, 2025/09/11 06:00:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247537, 2025/09/11 06:15:01, 0, 136, 100.11162567138672, { }, {alarm,unackedAlarm}
247538, 2025/09/11 06:30:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247539, 2025/09/11 06:45:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247540, 2025/09/11 07:00:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247541, 2025/09/11 07:15:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247542, 2025/09/11 07:30:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247543, 2025/09/11 07:45:01, 0, 136, 100.107421875, { }, {alarm,unackedAlarm}
247544, 2025/09/11 08:00:01, 0, 136, 100.06756591796875, { }, {alarm,unackedAlarm}
247545, 2025/09/11 08:15:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247546, 2025/09/11 08:30:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247547, 2025/09/11 08:45:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247548, 2025/09/11 09:00:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247549, 2025/09/11 09:15:01, 0, 136, 100.0843505859375, { }, {alarm,unackedAlarm}
247550, 2025/09/11 09:30:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247551, 2025/09/11 09:45:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247552, 2025/09/11 10:00:01, 0, 136, 100.04447937011719, { }, {alarm,unackedAlarm}
247553, 2025/09/11 10:15:01, 0, 136, 100.0172119140625, { }, {alarm,unackedAlarm}
247554, 2025/09/11 10:30:01, 0, 136, 100.0528793334961, { }, {alarm,unackedAlarm}
247555, 2025/09/11 10:45:01, 0, 136, 100.04238891601562, { }, {alarm,unackedAlarm}
247556, 2025/09/11 11:00:01, 0, 136, 100.06127166748047, { }, {alarm,unackedAlarm}
247557, 2025/09/11 11:15:01, 0, 136, 100.09064483642578, { }, {alarm,unackedAlarm}
247558, 2025/09/11 11:30:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247559, 2025/09/11 11:45:01, 0, 136, 100.02980041503906, { }, {alarm,unackedAlarm}
247560, 2025/09/11 12:00:01, 0, 136, 100.07386016845703, { }, {alarm,unackedAlarm}
247561, 2025/09/11 12:15:01, 0, 136, 100.107421875, { }, {alarm,unackedAlarm}
247562, 2025/09/11 12:30:01, 0, 136, 100.03608703613281, { }, {alarm,unackedAlarm}
247563, 2025/09/11 12:45:01, 0, 136, 100.05496978759766, { }, {alarm,unackedAlarm}
247564, 2025/09/11 13:00:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247565, 2025/09/11 13:15:01, 0, 136, 100.0759506225586, { }, {alarm,unackedAlarm}
247566, 2025/09/11 13:30:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247567, 2025/09/11 13:45:01, 0, 136, 100.00672149658203, { }, {alarm,unackedAlarm}
247568, 2025/09/11 14:00:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247569, 2025/09/11 14:15:01, 0, 136, 100.03608703613281, { }, {alarm,unackedAlarm}
247570, 2025/09/11 14:30:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247571, 2025/09/11 14:45:01, 0, 136, 100.05707550048828, { }, {alarm,unackedAlarm}
247572, 2025/09/11 15:00:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247573, 2025/09/11 15:15:01, 0, 136, 100.03398895263672, { }, {alarm,unackedAlarm}
247574, 2025/09/11 15:30:01, 0, 136, 100.06336975097656, { }, {alarm,unackedAlarm}
247575, 2025/09/11 15:45:01, 0, 136, 100.07805633544922, { }, {alarm,unackedAlarm}
247576, 2025/09/11 16:00:01, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247577, 2025/09/11 16:15:01, 0, 136, 100.06756591796875, { }, {alarm,unackedAlarm}
247578, 2025/09/11 16:30:01, 0, 136, 100.03819274902344, { }, {alarm,unackedAlarm}
247579, 2025/09/11 16:45:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247580, 2025/09/11 17:00:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247581, 2025/09/11 17:15:01, 0, 136, 100.07386016845703, { }, {alarm,unackedAlarm}
247582, 2025/09/11 17:30:01, 0, 136, 100.05917358398438, { }, {alarm,unackedAlarm}
247583, 2025/09/11 17:45:01, 0, 136, 100.08854675292969, { }, {alarm,unackedAlarm}
247584, 2025/09/11 18:00:01, 0, 136, 100.10113525390625, { }, {alarm,unackedAlarm}
247585, 2025/09/11 18:15:01, 0, 136, 100.02980041503906, { }, {alarm,unackedAlarm}
247586, 2025/09/11 18:30:01, 0, 136, 100.06546020507812, { }, {alarm,unackedAlarm}
247587, 2025/09/11 18:45:01, 0, 136, 100.06966400146484, { }, {alarm,unackedAlarm}
247588, 2025/09/11 19:00:01, 0, 136, 100.1158218383789, { }, {alarm,unackedAlarm}
247589, 2025/09/11 19:15:01, 0, 136, 100.09274291992188, { }, {alarm,unackedAlarm}
247590, 2025/09/11 19:30:01, 0, 136, 100.09484100341797, { }, {alarm,unackedAlarm}
247591, 2025/09/11 19:45:01, 0, 136, 100.107421875, { }, {alarm,unackedAlarm}
247592, 2025/09/11 20:00:01, 0, 136, 100.0822525024414, { }, {alarm,unackedAlarm}
247593, 2025/09/11 20:15:01, 0, 136, 100.10113525390625, { }, {alarm,unackedAlarm}
247594, 2025/09/11 20:30:01, 0, 136, 100.07176208496094, { }, {alarm,unackedAlarm}
247595, 2025/09/11 20:45:01, 0, 136, 100.04029083251953, { }, {alarm,unackedAlarm}
247596, 2025/09/11 21:00:01, 0, 136, 100.10323333740234, { }, {alarm,unackedAlarm}
247597, 2025/09/11 21:15:01, 0, 136, 100.08015441894531, { }, {alarm,unackedAlarm}
247598, 2025/09/11 21:30:01, 0, 136, 100.10323333740234, { }, {alarm,unackedAlarm}
247599, 2025/09/11 21:45:01, 0, 136, 100.09274291992188, { }, {alarm,unackedAlarm}
247600, 2025/09/11 22:00:01, 0, 136, 100.1200180053711, { }, {alarm,unackedAlarm}
